Modelo,Precio,Año,Km,Combustible,Imagen,Link
"Skoda Octavia 1.5 TSI 150CV EDITION DSG AUTO 5P # PARKTRONIC,CAMARA TRASERA",17900,2019,66552,Gasolina,https://autofesa.imgix.net/1151001.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/skoda/octavia/1-5-tsi-150cv-edition-dsg-auto-5p-parktronic-camara-trasera
"Skoda Rapid/spaceback 1.2 TSI STYLE 110cv 5P # TECHO PANORAMICO, NAVY",108509900,2014,68700,Gasolina,https://autofesa.imgix.net/1120177.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/skoda/rapid-spaceback/1-2-tsi-style-110cv-5p-techo-panoramico-navy
Smart Forfour 0.9 90CV PASSION 5P # BLUETOOTH,78507450,2017,134500,Gasolina,https://autofesa.imgix.net/1123462.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/smart/forfour/0-9-90cv-passion-5p-bluetooth
Smart Forfour 1.1 75CV 5P # TECHO PANORAMICO,3350,2006,198000,Gasolina,https://autofesa.imgix.net/1150648.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/smart/forfour/1-1-75cv-5p-techo-panoramico
"Smart Forfour EQ 82CV 5P AUTO # TECHO PANORAMICO, NAVY, PARKTRONIC",94508990,2016,36400,Otros,https://autofesa.imgix.net/1144331.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/smart/forfour/eq-82cv-5p-auto-techo-panoramico-navy-parktronic
"Smart Fortwo COUPE PASSION ELECTRICO AUTO 56cv 3P # NAVY, CUERO",107509950,2018,29500,Otros,https://autofesa.imgix.net/1101314.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/smart/fortwo/coupe-passion-electrico-auto-56cv-3p-navy-cuero
"Smart Fortwo EQ ELECTRICO 60KW AUTO 82CV 5P # TECHO ,NAVY,",10790,2020,43300,Otros,https://autofesa.imgix.net/1150667.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/smart/fortwo/eq-electrico-60kw-auto-82cv-5p-techo-navy
Ssangyong Rodius RODIUS 270 XDI 165CV 7 PLAZAS 5P # PARKTRONIC,7950,2009,123800,Otros,https://autofesa.imgix.net/1150233.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/ssangyong/rodius/rodius-270-xdi-165cv-7-plazas-5p-parktronic
"Subaru Outback 2.5i HEV GAS GLP AUTO EXECUTIVE AWD 175CV 5P # CUERO, TECHO ELEC, PARKTRONIC",21350,2019,119417,Híbrido,https://autofesa.imgix.net/1151930.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/subaru/outback/2-5i-hev-gas-glp-auto-executive-awd-175cv-5p-cuero-techo-elec-parktronic
Suzuki ACROSS 2.5 HIBRIDO ENCHUFABLE 1ERE EDITION 4X4 306cv 5P # IVA DEDUCIBLE,3485029900,2021,68800,Híbrido,https://autofesa.imgix.net/1096612.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/suzuki/across/2-5-hibrido-enchufable-1ere-edition-4x4-306cv-5p-iva-deducible
Suzuki Celerio 1.0 VVT PRIVILEGE 68CV 5P,7650,2019,118400,Gasolina,https://autofesa.imgix.net/1154211.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/suzuki/celerio/1-0-vvt-privilege-68cv-5p
Suzuki Ignis 1.2 DualJet 90cv 5P,107508950,2017,80891,Gasolina,https://autofesa.imgix.net/1069647.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/suzuki/ignis/1-2-dualjet-90cv-5p
Suzuki Sx 4 2.0 DDIS 4WD 135cv 5P # BLUETOOTH,97509450,2012,85800,Otros,https://autofesa.imgix.net/1118852.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/suzuki/sx-4/2-0-ddis-4wd-135cv-5p-bluetooth
Suzuki Vitara 1.4T GLE AWD HYBRID 140cv 5P # IVA DEDUCIBLE,1785016950,2020,100400,Híbrido,https://autofesa.imgix.net/1114193.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/suzuki/vitara/1-4t-gle-awd-hybrid-140cv-5p-iva-deducible
"Toyota Avensis TOURING SPORTS 150D ADVANCE 143CV 5P # TECHO PANORAMICO,NAVY,CAMARA TRASERA",12350,2015,142600,Otros,https://autofesa.imgix.net/1151435.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/avensis/touring-sports-150d-advance-143cv-5p-techo-panoramico-navy-camara-trasera
Toyota Aygo X cross 1.0 VVT-I 72cv 5P #IVA DEDUCIBLE,1635014850,2023,756,Gasolina,https://autofesa.imgix.net/1077906.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/aygo/x-cross-1-0-vvt-i-72cv-5p-iva-deducible
"Toyota C-hr 1.8 125H ADVANCE PLUS 122CV AUTO 5P # NAVY,FAROS LED,CAMARA TRASERA,PARKTRONIC",18350,2018,74600,Híbrido,https://autofesa.imgix.net/1149064.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/c-hr/1-8-125h-advance-plus-122cv-auto-5p-navy-faros-led-camara-trasera-parktronic
"Toyota C-hr 2.0 HYBRID AUTO KAJI EDITION 180CV 5P # NAVY,CUERO,FAROS LED,CAMARA TRASERA",23850,2020,81267,Híbrido,https://autofesa.imgix.net/1150299.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/c-hr/2-0-hybrid-auto-kaji-edition-180cv-5p-navy-cuero-faros-led-camara-trasera
"Toyota Corolla 1.8 125H STYLE TOURING SPORT 122CV AUTO 5P # BOLA REMOLQUE,CAMARA TRASERA",19850,2021,79000,Híbrido,https://autofesa.imgix.net/1146638.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/corolla/1-8-125h-style-touring-sport-122cv-auto-5p-bola-remolque-camara-trasera
"Toyota Corolla 180H HYBRID HEV ADVANCE AUTO 184CV 5P # NAVY, PARKTRONIC",21950,2019,36200,Híbrido,https://autofesa.imgix.net/1153833.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/corolla/180h-hybrid-hev-advance-auto-184cv-5p-navy-parktronic
Toyota Iq 1.0 VVT-I 68cv 5P,6650,2010,105494,Gasolina,https://autofesa.imgix.net/1126422.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/iq/1-0-vvt-i-68cv-5p
"Toyota Prius 1.8 HYBRID DYNAMIC PACK AUTO 136CV 5P # CUERO,NAVY,CAMARA 360",17650,2021,162886,Híbrido,https://autofesa.imgix.net/1148139.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/prius/1-8-hybrid-dynamic-pack-auto-136cv-5p-cuero-navy-camara-360
Toyota Rav 4 2.0 D4D 124CV ACTIVE 4X2 5P,15850,2013,93466,Otros,https://autofesa.imgix.net/1149817.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/rav-4/2-0-d4d-124cv-active-4x2-5p
Toyota Rav 4 2.2 D-CAT AUTO 4WD 150CV 5P # NAVY,11950,2011,188398,Otros,https://autofesa.imgix.net/1152516.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/rav-4/2-2-d-cat-auto-4wd-150cv-5p-navy
Toyota Verso 1.6 VVT-I ACTIVE 132CV 5P # TECHO PANORAMICO,1125010850,2014,105700,Gasolina,https://autofesa.imgix.net/1139717.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/verso/1-6-vvt-i-active-132cv-5p-techo-panoramico
"Toyota Verso 1.8 132CV VVT-I ADVANCE 5P # TECHO PANORAMICO, NAVY",11750,2014,110600,Gasolina,https://autofesa.imgix.net/1137815.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/verso/1-8-132cv-vvt-i-advance-5p-techo-panoramico-navy
Toyota Yaris 1.3 VVT-i 87CV 5P,6250,2007,100394,Gasolina,https://autofesa.imgix.net/1152265.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/toyota/yaris/1-3-vvt-i-87cv-5p-2
Volkswagen Amarok 2.0 TDI DOBLE CABINA 122CV 4MOTION TRENDLINE 4P # BLUETOOTH,22450,2013,86500,Otros,https://autofesa.imgix.net/1141369.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/amarok/2-0-tdi-doble-cabina-122cv-4motion-trendline-4p-bluetooth
Volkswagen Beetle 1.2 TSI 105CV VINTAGE 3P # TECHO ELECTRICO,12450,2015,108124,Gasolina,https://autofesa.imgix.net/1146221.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/beetle/1-2-tsi-105cv-vintage-3p-techo-electrico
Volkswagen e-Golf E-GOLF ePOWER AUTO 115cv 5P# NAVY,1255011350,2015,69300,Otros,https://autofesa.imgix.net/1095559.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/e-golf/e-golf-epower-auto-115cv-5p-navy
Volkswagen e-up! ELECTRICO STYLE AUTO 82cv 5P # IVA DEDUCIBLE,1345011950,2020,56000,Otros,https://autofesa.imgix.net/1101178.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/e-up/electrico-style-auto-82cv-5p-iva-deducible
"Volkswagen GOLF 1.4 TSI GTE AUTO 204CV 5P # NAVY,FAROS LED,CAMARA TRASERA",2185020850,2020,77600,Híbrido,https://autofesa.imgix.net/1147872.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/golf-1-4-tsi-gte-auto-204cv-5p-navy-faros-led-camara-trasera/1-4-tsi-gte-auto-204cv-5p-navy-faros-led-camara-trasera
"Volkswagen Golf 2.0 TDI SPORT 150CV AUTO DSG7 3P # NAVY,PARKTRONIC,CAMARA",1435012950,2018,166900,Otros,https://autofesa.imgix.net/1128749.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/golf/2-0-tdi-sport-150cv-auto-dsg7-3p-navy-parktronic-camara
"Volkswagen Golf 2.0 TSI GTI PERFORMANCE DSG AUTO 245CV 3P # NAVY, PARKTRONIC",23450,2018,63900,Gasolina,https://autofesa.imgix.net/1153793.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/golf/2-0-tsi-gti-performance-dsg-auto-245cv-3p-navy-parktronic
"Volkswagen Passat 1.4 TSI GTE Hibrido Enchufable Auto 218cv 4P # IVA DEDUCIBLE,NAVY,FAROS LED,",2185018850,2018,98064,Híbrido,https://autofesa.imgix.net/1072121.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/passat/1-4-tsi-gte-hibrido-enchufable-auto-218cv-4p-iva-deducible-navy-faros-led
Volkswagen Passat 1.6 TDI EDITION BMT 105cv 4P # START/STOP,107509450,2011,89000,Otros,https://autofesa.imgix.net/1093953.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/passat/1-6-tdi-edition-bmt-105cv-4p-start-stop
Volkswagen Passat 1.9 TDI 130CV 4P,2650,2005,328000,Otros,https://autofesa.imgix.net/1153073.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/passat/1-9-tdi-130cv-4p
"Volkswagen Passat VARIANT 2.0 TDI R-LINE DSG AUTO 150CV 5P #CUERO, NAVY,PARKTRONIC",23850,2020,107800,Otros,https://autofesa.imgix.net/1153502.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/passat/variant-2-0-tdi-r-line-dsg-auto-150cv-5p-cuero-navy-parktronic
"Volkswagen Sharan 1.4 TSI COMFORT LINE 150CV 7 PLAZAS 5P # NAVY,PARKTRONIC",15850,2012,130200,Gasolina,https://autofesa.imgix.net/1139521.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/sharan/1-4-tsi-comfort-line-150cv-7-plazas-5p-navy-parktronic
"Volkswagen Sharan 2.0 TDI 177CV ASG 7PLAZAS AUTO SPORT 5P S/S # IVA DEDUCIBLE, TECHO ELE PANORAMICO, NAVY",17750,2015,148500,Otros,https://autofesa.imgix.net/1140955.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/sharan/2-0-tdi-177cv-asg-7plazas-auto-sport-5p-s-s-iva-deducible-techo-ele-panoramico-navy
"Volkswagen Tiguan LIFE 2.0TDI DSG 150CV AUTO 5P S/S # IVA DEDUCIBLE, NAVY, FAROS LED",2965027950,2021,32800,Otros,https://autofesa.imgix.net/1141701.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/tiguan/life-2-0tdi-dsg-150cv-auto-5p-s-s-iva-deducible-navy-faros-led
"Volkswagen TOURAN 1.4 TSI 150CV DSG CONFORTLINE 5P # NAVY,PARKTRONIC",17450,2016,82734,Gasolina,https://autofesa.imgix.net/1145133.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/touran-1-4-tsi-150cv-dsg-confortline-5p-navy-parktronic/1-4-tsi-150cv-dsg-confortline-5p-navy-parktronic
Volkswagen Up! 1.0 MOVE 75CV 5P,6850,2015,135369,Gasolina,https://autofesa.imgix.net/1150944.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/up/1-0-move-75cv-5p
Volkswagen Up! 1.0 MOVE UP 60CV 5P # PARKTRONIC,9650,2016,45029,Gasolina,https://autofesa.imgix.net/1145015.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volkswagen/up/1-0-move-up-60cv-5p-parktronic
Volvo C70 2.0 MOMENTUM D3 AUTO 150cv 2P # PARKTRONIC,1390013500,2012,131100,Otros,https://autofesa.imgix.net/1091480.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/c70/2-0-momentum-d3-auto-150cv-2p-parktronic
"Volvo S60 2.0 D3 R-DESIGN AUTO 150CV 4P # NAVY,XENON,PARKTRONIC",17850,2016,111341,Otros,https://autofesa.imgix.net/1145264.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/s60/2-0-d3-r-design-auto-150cv-4p-navy-xenon-parktronic
"Volvo S90 D3 2.0 MOMENTUM 150CV AUTO 4P # NAVY, CUERO",2545023850,2020,104100,Otros,https://autofesa.imgix.net/1134332.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/s90/d3-2-0-momentum-150cv-auto-4p-navy-cuero
"Volvo V40 2.0 CROSS COUNTRY T3 AUTO 152CV 5P # TECHO PANORAMICO, CUERO, NAVY",1935017850,2019,91000,Gasolina,https://autofesa.imgix.net/1080662.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/v40/2-0-cross-country-t3-auto-152cv-5p-techo-panoramico-cuero-navy
"Volvo V40 2.0 T2 R-DESIGN 122CV 5P # CUERO,",12500,2016,169000,Gasolina,https://autofesa.imgix.net/1147392.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/v40/2-0-t2-r-design-122cv-5p-cuero
"Volvo V40 CROSS COUNTRY 1.5 T3 AUTO 152CV 5P # TECHO PANORAMICO,NAVY,CAMARA TRASERA",16350,2016,60500,Gasolina,https://autofesa.imgix.net/1146406.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/v40/cross-country-1-5-t3-auto-152cv-5p-techo-panoramico-navy-camara-trasera
Volvo V40 CROSS COUNTRY 1.6 D2 KINETIC 114CV 5P,11850,2014,133200,Otros,https://autofesa.imgix.net/1151703.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/v40/cross-country-1-6-d2-kinetic-114cv-5p
Volvo V40 CROSS COUNTRY 2.0 D3 150cv 5P # NAVY,1295012450,2014,140900,Otros,https://autofesa.imgix.net/1106136.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/v40/cross-country-2-0-d3-150cv-5p-navy
"Volvo V60 V60 2.0 D3 MOMENTUM 150CV 5P # IVA DEDUCIBLE,NAVY,CUERO,FAROS LED,PARLKTRONIC",1545014650,2019,234200,Otros,https://autofesa.imgix.net/1143884.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/v60/v60-2-0-d3-momentum-150cv-5p-iva-deducible-navy-cuero-faros-led-parlktronic
"Volvo V90 2.0 T6 AWD Recharge Inscription 340cv Auto 5P # IVA DEDUCIBLE, NAVY, CUERO, TECHO ELECTRICO PANORAMICO, FAROS LED, CAMARA 360",4235036450,2022,73000,Híbrido,https://autofesa.imgix.net/1023702.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/v90/2-0-t6-awd-recharge-inscription-340cv-auto-5p-iva-deducible-navy-cuero-techo-electrico-panoramico-faros-led-camara-360
"Volvo Xc 60 2.0 D4 INSCRIPTION 190CV AUTO 2WD 5P # TECHO PANORAMICO ELE,NAVY,CUERO,PARKTRONIC",26450,2019,141240,Otros,https://autofesa.imgix.net/1150478.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc-60/2-0-d4-inscription-190cv-auto-2wd-5p-techo-panoramico-ele-navy-cuero-parktronic
"Volvo Xc 60 2.0 T6 AWD 390CV RECHARGE INSCRIPTION EXP AUTO AWD 5P # IVA DEDUCIBLE,TECHO PANORAMICO ELE,CUERO",30650,2021,84800,Híbrido,https://autofesa.imgix.net/1150055.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc-60/2-0-t6-awd-390cv-recharge-inscription-exp-auto-awd-5p-iva-deducible-techo-panoramico-ele-cuero
"Volvo Xc 60 2.0 T6 AWD RECHARGE R-DESIGN EXP AUTO 390CV 5P # IVA DEDUCIBLE,TECHO PANORAMICO ELE,NAVY",30450,2021,105819,Híbrido,https://autofesa.imgix.net/1149510.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc-60/2-0-t6-awd-recharge-r-design-exp-auto-390cv-5p-iva-deducible-techo-panoramico-ele-navy
"Volvo Xc 60 2.0 T8 HIBRIDO ENCHUFABLE 408CV BUSINESS PLUS AWD AUTO 5P # IVA DEDUCIBLE, TECHO ELE PANORAMICO, NAVY",3490033500,2020,62800,Híbrido,https://autofesa.imgix.net/1136642.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc-60/2-0-t8-hibrido-enchufable-408cv-business-plus-awd-auto-5p-iva-deducible-techo-ele-panoramico-navy
"Volvo Xc 60 2.4 D AUTO SUMMUM 175CV 5P # CUERO, TECHO ELECT, NAVY,PARKTRONIC",12950,2010,173607,Otros,https://autofesa.imgix.net/1152999.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc-60/2-4-d-auto-summum-175cv-5p-cuero-techo-elect-navy-parktronic
"Volvo Xc 90 2.0T8 RECHARGE R-DESIGN 390CV AUTO 7 PLAZAS 5P # IVA DEDUCIBLE, TECHO ELE PANORAMICO, NAVY, CUERO",46500,2021,76500,Híbrido,https://autofesa.imgix.net/1123662.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc-90/2-0t8-recharge-r-design-390cv-auto-7-plazas-5p-iva-deducible-techo-ele-panoramico-navy-cuero
"Volvo Xc 90 2.4D 2WD AUTO MOMENTUM 163CV 7 PLAZAS 5P #CUERO, PARKTRONIC",18450,2012,99600,Otros,https://autofesa.imgix.net/1152003.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc-90/2-4d-2wd-auto-momentum-163cv-7-plazas-5p-cuero-parktronic
"Volvo XC40 1.5 T4 RECHARGE INSCRIPTION 211CV 4X2 AUTO 5P # IVA DEDUCIBLE,",27350,2021,41017,Híbrido,https://autofesa.imgix.net/1149535.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc40/1-5-t4-recharge-inscription-211cv-4x2-auto-5p-iva-deducible
"Volvo XC60 D4 163CV MOMENTUM AUTO 5P # PARKTRONIC, BLUETOOTH",1635015950,2013,119400,Otros,https://autofesa.imgix.net/1143326.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/volvo/xc60-d4-163cv-momentum-auto-5p-parktronic-bluetooth/d4-163cv-momentum-auto-5p-parktronic-bluetooth
